id,date,temperature,precipitation,sunshine_hours,snowfall,wind_speed,humidity
2499,2013/11/3,16.7,0,1.3,0,1.8,81
2500,2013/11/4,16,9.5,0,0,2.5,84
2501,2013/11/5,15.4,0,9.8,0,3.1,54
2502,2013/11/6,15.6,0,7.8,0,3.1,64
2503,2013/11/7,16.5,5.5,1.8,0,2.9,84
2504,2013/11/8,16.1,0,9.6,0,3.3,55
2505,2013/11/9,13,0,0.7,0,3.9,69
2506,2013/11/10,16.4,0,0.5,0,4.4,79
2507,2013/11/11,12.6,1,2.3,0,4.7,60
2508,2013/11/12,9.5,0,1.2,0,2.5,55
2509,2013/11/13,9.7,0,9.3,0,4.8,49
2510,2013/11/14,10.2,0,6.9,0,2.2,58
2511,2013/11/15,11.1,1,1.8,0,3.1,72
2512,2013/11/16,12.7,0,9.8,0,2.9,64
2513,2013/11/17,14.1,0,8.9,0,3.1,70
2514,2013/11/18,14.2,0,8.2,0,4.8,57
2515,2013/11/19,12,0,9.4,0,5.2,38
2516,2013/11/20,11.2,0,9.8,0,5.3,46
2517,2013/11/21,11.9,0,9.8,0,2.4,50
2518,2013/11/22,12,0,9.7,0,2.2,58
2519,2013/11/23,12.1,0,9.8,0,2.9,55
2520,2013/11/24,12.1,0,9.4,0,2.2,57
2521,2013/11/25,14.4,4,0.1,0,5,70
2522,2013/11/26,14.9,0,9.2,0,3.4,56
2523,2013/11/27,12.6,0,7,0,4.8,48
2524,2013/11/28,13.6,0,4.1,0,6.1,45
2525,2013/11/29,9.2,0,9.2,0,4,40
2526,2013/11/30,9.1,0,8.5,0,2.4,53
2527,2013/12/1,9.9,0,9.1,0,1.8,64
2528,2013/12/2,10.5,0,9.5,0,2.3,63
2529,2013/12/3,10.8,0,9.4,0,2.2,60
2530,2013/12/4,10.9,0,7.9,0,3.3,70
2531,2013/12/5,11.1,0,9.3,0,2.6,64
2532,2013/12/6,12,0,7,0,3.4,58
2533,2013/12/7,10.7,0,8.4,0,2.5,50
2534,2013/12/8,9,0,0.2,0,3.1,48
2535,2013/12/9,8.4,0,1.2,0,2.4,54
2536,2013/12/10,9.8,16.5,2,0,3.2,69
2537,2013/12/11,9.7,0,5,0,3.9,50
2538,2013/12/12,9.4,0,9.5,0,4.4,42
2539,2013/12/13,9.3,0,9.1,0,6.5,45
2540,2013/12/14,7.3,0,9.4,0,3.5,45
2541,2013/12/15,7.4,0,9,0,3.4,47
2542,2013/12/16,8.2,0,8.4,0,4.5,34
2543,2013/12/17,9,0,3.1,0,3.2,44
2544,2013/12/18,6.2,6.5,0,0,4.6,71
2545,2013/12/19,6.1,22,0,0,5.7,94
2546,2013/12/20,6.2,6,2,0,3.6,84
2547,2013/12/21,6.5,0,9.2,0,2.7,65
2548,2013/12/22,7.5,0,8.3,0,4.9,46
2549,2013/12/23,6.3,0,1.5,0,2.7,50
2550,2013/12/24,7.7,0,7.8,0,4,46
2551,2013/12/25,6.5,0,9.4,0,3.7,49
2552,2013/12/26,6.2,0.5,0.2,0,2.8,70
2553,2013/12/27,6.7,2.5,0.1,0,3.7,72
2554,2013/12/28,5.6,0,9.1,0,3.5,34
2555,2013/12/29,5.1,0,9.5,0,2.6,41
2556,2013/12/30,5.9,0,9.1,0,2,49
2557,2013/12/31,7.2,0,9.5,0,1.9,57
2558,2014/1/1,9.2,0,9.3,0,4.7,50
2559,2014/1/2,8.4,0,9.2,0,3.8,46
2560,2014/1/3,6.3,0,5,0,2.3,47
2561,2014/1/4,6.9,0,6.8,0,3.4,49
2562,2014/1/5,5.3,0,1.3,0,4,41
2563,2014/1/6,5.4,0,9.5,0,5,39
2564,2014/1/7,5.8,0,7.2,0,2.6,51
2565,2014/1/8,7.9,20,2.3,0,3.1,72
2566,2014/1/9,6.5,5,0.2,0,4.9,72
2567,2014/1/10,3.6,0,2.9,0,4.8,34
2568,2014/1/11,4.4,0,9.3,0,2.1,53
2569,2014/1/12,5.2,0,7.3,0,2.8,56
2570,2014/1/13,5,0,7.9,0,4.4,42
2571,2014/1/14,4.1,0,4.7,0,4.3,35
2572,2014/1/15,3,0,0,0,4.3,48
2573,2014/1/16,4.2,0,8.9,0,3,52
2574,2014/1/17,5.6,0,7.4,0,3.7,46
2575,2014/1/18,5,0,5.7,0,2.7,52
2576,2014/1/19,4.3,0,9.5,0,5.6,42
2577,2014/1/20,4.8,0,9,0,2.2,49
2578,2014/1/21,6,0.5,9.2,0,3.3,54
2579,2014/1/22,5.3,1,8.6,0,3.3,55
2580,2014/1/23,6,0,9.9,0,2.5,45
2581,2014/1/24,7.1,0,7,0,3.3,51
2582,2014/1/25,8.7,0,2.3,0,2.1,61
2583,2014/1/26,10.3,6,4.8,0,7.1,58
2584,2014/1/27,4.6,0,10,0,4.2,41
2585,2014/1/28,8.8,0,9.5,0,4.6,43
2586,2014/1/29,8.2,0,9.9,0,3.3,52
2587,2014/1/30,11.5,6,2.7,0,4.4,74
2588,2014/1/31,10.8,0,9.3,0,4.1,46
2589,2014/2/1,7.8,0,7.3,0,2.2,57
2590,2014/2/2,8.7,0,1.7,0,2,80
2591,2014/2/3,12.7,0,6.8,0,3.5,81
2592,2014/2/4,5.2,2.5,0,0,4.6,77
2593,2014/2/5,1.7,0,5.6,0,5.6,39
2594,2014/2/6,2.5,0,1.9,0,5,37
2595,2014/2/7,4.2,0,6.2,0,4.3,40
2596,2014/2/8,0.3,33,0,16,8.2,93
2597,2014/2/9,5,1,5.4,0,4.6,65
2598,2014/2/10,5.7,0,1.1,0,3.3,45
2599,2014/2/11,3.3,0,0.1,0,5,53
2600,2014/2/12,4.9,0,3.9,0,4.9,54
2601,2014/2/13,4.9,0,0,0,2,53
2602,2014/2/14,1.1,36,0,26,7.1,88
2603,2014/2/15,4.2,44.5,0.2,2,6,80
2604,2014/2/16,7.1,0,10.2,0,5.7,43
2605,2014/2/17,6.4,0,10.1,0,3.6,44
2606,2014/2/18,4.6,0,5.2,0,5.4,39
2607,2014/2/19,4.5,0,7.3,0,4.9,40
2608,2014/2/20,4.5,0,4,0,2.8,46
2609,2014/2/21,5.5,0,9,0,4.3,39
2610,2014/2/22,5,0,8.8,0,3.6,40
2611,2014/2/23,5.8,0,3.3,0,3.3,52
2612,2014/2/24,6.5,0,1.9,0,2.8,58
2613,2014/2/25,7.7,0,10.3,0,2.7,55
2614,2014/2/26,9,0,10.1,0,2.5,56
2615,2014/2/27,9.9,5.5,0,0,3.2,83
2616,2014/2/28,14.3,5,5.6,0,3.7,66
2617,2014/3/1,9.1,0,0,0,3.1,81
2618,2014/3/2,5.6,13.5,0,0,4.1,93
2619,2014/3/3,6.3,0,3.6,0,4.7,64
2620,2014/3/4,6.9,0.5,8.7,0,2.6,53
2621,2014/3/5,6.1,45,0,0,4.5,91
2622,2014/3/6,5.6,0,10.4,0,6.8,34
2623,2014/3/7,4.1,0,4.7,0,3.8,44
2624,2014/3/8,5.3,0,10.5,0,3.2,45
2625,2014/3/9,6.2,0,8.3,0,3,51
2626,2014/3/10,4.9,0,7.6,0,6.1,39
2627,2014/3/11,5.8,0,11.2,0,3.3,37
2628,2014/3/12,10.9,0,9.6,0,3.5,46
2629,2014/3/13,13.6,27.5,0.3,0,5.9,83
2630,2014/3/14,9.8,0,1.2,0,5,53
2631,2014/3/15,7.9,0,9,0,4.2,45
2632,2014/3/16,10.6,0,11.1,0,4.8,51
2633,2014/3/17,11.6,0,10.8,0,3,55
2634,2014/3/18,14.7,0,4.4,0,5.3,70
2635,2014/3/19,10.5,0,1.6,0,4.5,50
2636,2014/3/20,7.8,23.5,0,0,4,89
2637,2014/3/21,9.9,0,7.7,0,4.7,47
2638,2014/3/22,9.2,0,11.4,0,4,39
2639,2014/3/23,11.1,0,11.7,0,3.9,41
2640,2014/3/24,12.6,0,11.3,0,3.7,49
2641,2014/3/25,16.2,0,10.3,0,4,47
2642,2014/3/26,15.6,0,0.3,0,3.3,65
2643,2014/3/27,12.2,1,0,0,2.8,80
2644,2014/3/28,14.4,0,11.6,0,3,56
2645,2014/3/29,16.7,0,8.9,0,5.7,58
2646,2014/3/30,16.1,17,1.1,0,6.9,82
2647,2014/3/31,15.8,0,10.2,0,4.7,36
2648,2014/4/1,13.4,0,9.4,0,3.2,39
2649,2014/4/2,14.3,0,7,0,2.5,59
2650,2014/4/3,12.9,48.5,0,0,2.9,94
2651,2014/4/4,15.2,39,8,0,5.2,70
2652,2014/4/5,11.5,0,6.5,0,4.4,43
2653,2014/4/6,7.9,10,3.2,0,3.3,69
2654,2014/4/7,10.4,0,10.5,0,3.1,51
2655,2014/4/8,14.5,0,11.5,0,2.5,48
2656,2014/4/9,15,0,8.3,0,3.2,59
2657,2014/4/10,16,0,10.1,0,4.8,54
2658,2014/4/11,12.3,0,10.4,0,4.7,34
2659,2014/4/12,13.2,0,11.7,0,3.5,34
2660,2014/4/13,14.2,0,6.5,0,2.3,39
2661,2014/4/14,13.5,0,7.7,0,3.5,60
2662,2014/4/15,15.7,0,12.1,0,3.8,58
2663,2014/4/16,17.1,0,8.7,0,2.7,62
2664,2014/4/17,17.2,0,10.7,0,2.4,65
2665,2014/4/18,12.1,3,0,0,3.1,83
2666,2014/4/19,11.7,0,5.9,0,4.6,65
2667,2014/4/20,10.8,0.5,1.7,0,2.3,70
2668,2014/4/21,12.6,11.5,0,0,2.9,94
2669,2014/4/22,14.3,9,4.3,0,3,85
2670,2014/4/23,15.1,3.5,10.3,0,3,64
2671,2014/4/24,15.8,0,10.4,0,3.6,61
2672,2014/4/25,16.9,0,11.8,0,3.2,63
2673,2014/4/26,17.2,0,12.2,0,3.1,64
2674,2014/4/27,17.3,0,12.7,0,4.1,58
2675,2014/4/28,17.7,0,7.9,0,5,58
2676,2014/4/29,17.1,0,2.5,0,3,72
2677,2014/4/30,16.1,29.5,0,0,4.3,94
2678,2014/5/1,19.8,8.5,8.3,0,5.2,76
2679,2014/5/2,19.9,0,11.9,0,3,71
2680,2014/5/3,20.6,0,9.9,0,3.7,63
2681,2014/5/4,17.8,0,12.7,0,5.1,39
2682,2014/5/5,17.1,0,0,0,3.5,77
2683,2014/5/6,14.6,1.5,0.1,0,3.6,78
2684,2014/5/7,16,0,11.4,0,3.5,66
2685,2014/5/8,17.9,0,6.5,0,4.8,69
2686,2014/5/9,18.9,0,13,0,4.7,62
2687,2014/5/10,19.4,0,12.2,0,4.7,40
2688,2014/5/11,19.4,0,13.2,0,3.2,42
2689,2014/5/12,18.6,0.5,7.8,0,6.2,63
2690,2014/5/13,18.6,9.5,2.8,0,3.6,90
2691,2014/5/14,20.9,0,7,0,3.4,75
2692,2014/5/15,18.8,4,0.5,0,3.3,78
2693,2014/5/16,21,0,9,0,4,51
2694,2014/5/17,19.9,0,13.2,0,4.1,45
2695,2014/5/18,19.6,0,13.4,0,3.2,53
2696,2014/5/19,20.1,0,10.2,0,2.8,68
2697,2014/5/20,20.5,4.5,6.8,0,2.9,72
2698,2014/5/21,17.5,57.5,0.7,0,5.4,87
2699,2014/5/22,17.8,5.5,5.9,0,2.4,78
2700,2014/5/23,17.5,0,9.7,0,3.4,69
2701,2014/5/24,19.7,0,12.1,0,4.4,70
2702,2014/5/25,21.5,0,4.8,0,3.4,73
2703,2014/5/26,20.3,4,1.8,0,6.1,79
2704,2014/5/27,20.6,32,4.4,0,3.3,83
2705,2014/5/28,21.8,0,8.4,0,2.9,77
2706,2014/5/29,21.3,0,10.8,0,3,79
2707,2014/5/30,22.3,0,11.8,0,2.8,73
2708,2014/5/31,23.4,0,12.7,0,2.8,72
2709,2014/6/1,23.7,0,13.1,0,2.8,72
2710,2014/6/2,24,0,12.4,0,2.4,73
2711,2014/6/3,22.8,0,8.2,0,2.5,75
2712,2014/6/4,23.1,0,8.6,0,2.6,71
2713,2014/6/5,20.3,24,0,0,3.3,84
2714,2014/6/6,19.6,155,0,0,3.7,96
2715,2014/6/7,18.1,78,0,0,4.6,97
2716,2014/6/8,20.3,0,0.1,0,3.3,89
2717,2014/6/9,22.7,0,7.8,0,2.2,83
2718,2014/6/10,23.2,3.5,6.7,0,2.3,82
2719,2014/6/11,21.4,25.5,0,0,2.2,94
2720,2014/6/12,21.5,19.5,0.4,0,3.6,92
2721,2014/6/13,24.8,0,13.5,0,3.9,64
2722,2014/6/14,24.2,0,12.8,0,3,58
2723,2014/6/15,23.7,0,13.1,0,3,66
2724,2014/6/16,23.8,0,11.8,0,3,67
2725,2014/6/17,23.3,0,3.7,0,2.7,75
2726,2014/6/18,21.5,1,0.1,0,2.1,81
2727,2014/6/19,23.6,0,12.4,0,3.5,65
2728,2014/6/20,23.5,0,12.3,0,4.5,69
2729,2014/6/21,23.8,0,4.9,0,3.6,76
2730,2014/6/22,21.7,4,0,0,2,86
2731,2014/6/23,23.4,0,7.9,0,3,73
2732,2014/6/24,21.8,12.5,1.6,0,2.1,88
2733,2014/6/25,22.5,0.5,2.9,0,2.4,83
2734,2014/6/26,23.6,0,6.7,0,2.7,76
2735,2014/6/27,23.7,0.5,3.1,0,2.7,81
2736,2014/6/28,22.4,12.5,0,0,2.6,92
2737,2014/6/29,23.6,12,5.2,0,2.6,86
2738,2014/6/30,23.1,0,2.8,0,2.8,80
2739,2014/7/1,24.5,0,7.2,0,2.7,75
2740,2014/7/2,25,0,10,0,2.9,75
2741,2014/7/3,23.9,0.5,0.9,0,2.9,81
2742,2014/7/4,21.4,8.5,0,0,2.6,93
2743,2014/7/5,21.3,6.5,0,0,2.1,91
2744,2014/7/6,23.5,0,6.5,0,2.6,79
2745,2014/7/7,23,9,0,0,3.2,90
2746,2014/7/8,25.8,0,10.5,0,2.5,73
2747,2014/7/9,23.5,6.5,0,0,2,95
2748,2014/7/10,25.8,7,1.1,0,6.4,89
2749,2014/7/11,27.8,1,7.6,0,2.8,79
2750,2014/7/12,27.9,0,9.6,0,3.3,66
2751,2014/7/13,25.6,0,0.4,0,3.9,81
2752,2014/7/14,28.3,0,9.9,0,3.5,75
2753,2014/7/15,27.1,0,10.7,0,3,71
2754,2014/7/16,27.5,0,10.1,0,3.2,76
2755,2014/7/17,26.3,0,4,0,2.4,80
2756,2014/7/18,24.4,2.5,0,0,2.3,85
2757,2014/7/19,23.4,1,0,0,1.9,88
2758,2014/7/20,24.6,11,5.1,0,2.5,80
2759,2014/7/21,24.4,2,4.4,0,2.5,84
2760,2014/7/22,26.8,0,8.7,0,2.7,78
2761,2014/7/23,28.1,0,9.1,0,2.3,75
2762,2014/7/24,28.7,2.5,2.6,0,2,75
2763,2014/7/25,29.4,0,12.4,0,2.9,71
2764,2014/7/26,29.3,0,12.8,0,3.7,75
2765,2014/7/27,28.7,10.5,9.7,0,4.2,77
2766,2014/7/28,26.4,0,10,0,3.3,66
2767,2014/7/29,26.6,0,11.7,0,3.2,66
2768,2014/7/30,26.7,0,10.1,0,3.5,75
2769,2014/7/31,28.2,0,12.4,0,2.9,76
2770,2014/8/1,28.7,0.5,10.6,0,3,74
2771,2014/8/2,29.4,0,10.7,0,2.6,66
2772,2014/8/3,29.3,0,10.7,0,4.2,67
2773,2014/8/4,28.6,0,9,0,6.5,72
2774,2014/8/5,29.3,0,13.2,0,7.7,70
2775,2014/8/6,29.1,0,13.1,0,6.8,69
2776,2014/8/7,28.4,0,12,0,5.8,69
2777,2014/8/8,28.1,0,2.2,0,2.9,72
2778,2014/8/9,25.4,4,0,0,3.1,82
2779,2014/8/10,25.8,50.5,0.1,0,6.4,89
2780,2014/8/11,27.7,0,9.3,0,8,76
2781,2014/8/12,25.7,1.5,0.5,0,4.2,85
2782,2014/8/13,25.7,0,5.4,0,2.6,82
2783,2014/8/14,26.6,3.5,1.1,0,2,89
2784,2014/8/15,28.3,0,12.4,0,6.3,76
2785,2014/8/16,27.5,2.5,9.1,0,4.7,81
2786,2014/8/17,27.2,0,7.1,0,3,78
2787,2014/8/18,28.5,0,9.7,0,4.3,74
2788,2014/8/19,28.7,0,12.8,0,5,73
2789,2014/8/20,30,0,12.4,0,2.9,71
2790,2014/8/21,29.4,0,10.6,0,2.6,73
2791,2014/8/22,29,0,11.3,0,4,71
2792,2014/8/23,26.4,2,3.4,0,4.6,78
2793,2014/8/24,27.2,0,6,0,3.6,72
2794,2014/8/25,26.3,0,0.4,0,2.5,78
2795,2014/8/26,25.3,0,0.1,0,2.4,83
2796,2014/8/27,20.6,6,0,0,4.3,94
2797,2014/8/28,20.6,12,0,0,3.5,96
2798,2014/8/29,22.3,7.5,0,0,2.8,89
2799,2014/8/30,22.1,35.5,0.9,0,2.9,83
2800,2014/8/31,23,0,3.2,0,2.7,79
2801,2014/9/1,21.3,38,0,0,3,91
2802,2014/9/2,23.8,0,11.3,0,3.1,77
2803,2014/9/3,23.9,0,9.2,0,2.9,72
2804,2014/9/4,24.7,0,3.9,0,3,75
2805,2014/9/5,27,0,7,0,3.8,79
2806,2014/9/6,27,3.5,6.3,0,2.7,80
2807,2014/9/7,21.2,20.5,0,0,2.3,93
2808,2014/9/8,21.4,2.5,0,0,1.8,87
2809,2014/9/9,22.9,0.5,5.6,0,4.5,76
2810,2014/9/10,23.4,0,1.6,0,2.6,77
2811,2014/9/11,22,5,0.5,0,2.4,86
2812,2014/9/12,23,0,8.9,0,2.9,68
2813,2014/9/13,23.1,0,7.9,0,3.3,69
2814,2014/9/14,23.1,0,10.9,0,3,68
2815,2014/9/15,23.4,0,1.6,0,2.4,71
2816,2014/9/16,24.4,0,8.3,0,2.7,73
2817,2014/9/17,23.4,0,1.6,0,2.8,66
2818,2014/9/18,21.9,0,2.8,0,3.5,52
2819,2014/9/19,21.7,0,2.7,0,2.2,49
2820,2014/9/20,20.2,0,0,0,2.9,66
2821,2014/9/21,20.7,0,10.7,0,3.3,59
2822,2014/9/22,21.8,0,8,0,2.4,64
2823,2014/9/23,21.9,0,11,0,2.9,61
2824,2014/9/24,21.8,8.5,3.8,0,3.4,78
2825,2014/9/25,24.2,10,3.7,0,5.8,80
2826,2014/9/26,22.8,0,9.6,0,3.8,65
2827,2014/9/27,20.1,0,2.2,0,4.1,66
2828,2014/9/28,21.7,0,8.7,0,4.9,65
2829,2014/9/29,22.9,0,11.2,0,3.8,57
2830,2014/9/30,23.3,0,7.6,0,2.1,70
2831,2014/10/1,20.4,8,0,0,2.7,85
2832,2014/10/2,20.9,0,0,0,2.1,84
2833,2014/10/3,25,0,10.2,0,4.5,74
2834,2014/10/4,23.6,0,0.3,0,2.9,69
2835,2014/10/5,17.1,165,0,0,4.8,92
2836,2014/10/6,21.1,187,5.3,0,5.5,78
2837,2014/10/7,19.6,0,4.2,0,3.3,69
2838,2014/10/8,19.9,0,6.5,0,2.7,68
2839,2014/10/9,20.2,2.5,2.4,0,2.4,76
2840,2014/10/10,21.3,0,7.1,0,2.4,68
2841,2014/10/11,19.7,0,5.1,0,3.3,70
2842,2014/10/12,18.3,0,2.8,0,2.4,64
2843,2014/10/13,17.3,46,0,0,4.1,86
2844,2014/10/14,23,8.5,9.1,0,7.3,59
2845,2014/10/15,15.1,9.5,0,0,3.5,73
2846,2014/10/16,16.4,0,9.1,0,3.3,75
2847,2014/10/17,17.7,0,9.6,0,3.2,59
2848,2014/10/18,17.2,0,8.6,0,2.6,51
2849,2014/10/19,17.8,0,10.2,0,2.5,63
2850,2014/10/20,19.1,0,5,0,2.7,70
2851,2014/10/21,19,5,0.7,0,3.1,86
2852,2014/10/22,16.4,34.5,0,0,3.9,92
2853,2014/10/23,13.5,8.5,0,0,4.5,88
2854,2014/10/24,16.1,0,8.2,0,2.4,71
2855,2014/10/25,17.6,0,6,0,2.1,79
2856,2014/10/26,19.4,1,2.6,0,2.1,80
2857,2014/10/27,18.9,0,3.1,0,3.3,72
2858,2014/10/28,15.6,0,8.3,0,4.4,40
2859,2014/10/29,15.8,0,10.4,0,2.8,51
2860,2014/10/30,16.1,0,7.7,0,2.5,63
2861,2014/10/31,17.4,0.5,0.1,0,2.2,74
2862,2014/11/1,16.2,9.5,0,0,2.9,90
2863,2014/11/2,19.4,0,3,0,4.2,82
2864,2014/11/3,17.9,0,5,0,4.6,50
2865,2014/11/4,15.8,0,9.7,0,3.7,50
2866,2014/11/5,14.8,0,0.1,0,5.1,61
2867,2014/11/6,17,4.5,0.6,0,4,79
2868,2014/11/7,17.4,0,5.5,0,4.3,47
2869,2014/11/8,13.7,0,0,0,4,58
2870,2014/11/9,14.7,1.5,2.1,0,2.6,81
2871,2014/11/10,17.2,1,7.1,0,2.8,68
2872,2014/11/11,14.3,0,0,0,4.5,63
2873,2014/11/12,14.9,1,3.1,0,2.8,76
2874,2014/11/13,15.6,0,10,0,5,42
2875,2014/11/14,12,0,9.7,0,2.3,48
2876,2014/11/15,12.4,0,10,0,2.4,47
2877,2014/11/16,11.8,0,8.3,0,2.4,54
2878,2014/11/17,11.8,0,3.1,0,3.2,62
2879,2014/11/18,12.5,0,7.9,0,4.9,48
2880,2014/11/19,12.2,0,9.1,0,4.5,38
2881,2014/11/20,8.7,14,0.4,0,4,75
2882,2014/11/21,12.1,0,9,0,2.8,76
2883,2014/11/22,13.5,0,8.8,0,2.3,73
2884,2014/11/23,13.8,0,9,0,2.9,66
2885,2014/11/24,13.4,0,1.3,0,2.3,66
2886,2014/11/25,11,10.5,0,0,3.7,89
2887,2014/11/26,9.4,31,0,0,7.4,95
2888,2014/11/27,12.4,3,9.5,0,2.7,78
2889,2014/11/28,13.8,0,2.4,0,1.9,82
2890,2014/11/29,14.9,13,0.3,0,3.3,91
2891,2014/11/30,14.8,1,7.2,0,2.2,79
2892,2014/12/1,13.7,20,0.2,0,2.5,94
2893,2014/12/2,10.3,0,9.4,0,6.1,49
2894,2014/12/3,8.4,0,9.5,0,5.3,42
2895,2014/12/4,10.4,3.5,0,0,4.7,72
2896,2014/12/5,9,0,7.1,0,3,55
2897,2014/12/6,5.9,0,7.7,0,2.6,55
2898,2014/12/7,6.8,0,9.2,0,2.4,48
2899,2014/12/8,7.6,0,8.7,0,2.5,58
2900,2014/12/9,7.9,0,8.8,0,4.6,52
2901,2014/12/10,7.8,0,3.9,0,2.4,48
2902,2014/12/11,11.8,6.5,0.2,0,3.8,75
2903,2014/12/12,9.9,0,1.3,0,3.5,50
2904,2014/12/13,7.4,0,9.4,0,4,56
2905,2014/12/14,5.6,0,8.3,0,2.2,54
2906,2014/12/15,6.2,0,8.1,0,2.5,50
2907,2014/12/16,4.2,21.5,0.6,0,3.9,74
2908,2014/12/17,4.6,0,9.4,0,7.7,47
2909,2014/12/18,4.9,0,9.6,0,3.3,38
2910,2014/12/19,6.2,0,9.5,0,2.1,45
2911,2014/12/20,6.1,28.5,0,0,2.9,79
2912,2014/12/21,8.9,0,4.9,0,2.3,66
2913,2014/12/22,7.2,0,9.3,0,4.5,44
2914,2014/12/23,6.8,0,8.7,0,2.8,47
2915,2014/12/24,7.8,0,7.6,0,2.4,51
2916,2014/12/25,7.2,0,4.1,0,3.4,49
2917,2014/12/26,5.7,0,8.9,0,2.8,42
2918,2014/12/27,5.4,0,9.4,0,4.3,39
2919,2014/12/28,4.9,0,7.6,0,2.5,54
2920,2014/12/29,5.3,7,0,0,3.1,84
2921,2014/12/30,8.7,0,6.9,0,2.1,70
2922,2014/12/31,8.5,0,9,0,3,63
2923,2015/1/1,3.8,0,0.2,0,4.6,47
2924,2015/1/2,3.2,0,6,0,2.2,46
2925,2015/1/3,4.5,0,9.6,0,2.3,45
2926,2015/1/4,5,0,6.7,0,1.7,56
2927,2015/1/5,7.8,0,9.3,0,2.6,57
2928,2015/1/6,11.7,16.5,1.5,0,6.5,68
2929,2015/1/7,5.9,0,4.1,0,5,41
2930,2015/1/8,6.5,0,9.6,0,3.7,35
2931,2015/1/9,6.7,0,9.3,0,3.2,35
2932,2015/1/10,6.5,0,9.7,0,2.5,38
2933,2015/1/11,6.8,0,9,0,3.7,49
2934,2015/1/12,6.1,0,9.6,0,4.9,37
2935,2015/1/13,6.6,0,9.8,0,3.1,41
2936,2015/1/14,7,0,6.3,0,1.9,56
2937,2015/1/15,5.9,32,0,0,4.7,76
2938,2015/1/16,8.4,0,6.7,0,2.3,63
2939,2015/1/17,6.6,0,6.1,0,4.9,55
2940,2015/1/18,5.1,0,9.8,0,3,38
2941,2015/1/19,5.9,0,8.8,0,2.9,50
2942,2015/1/20,6.7,0,9.1,0,3.7,46
2943,2015/1/21,3,3.5,0,0,4.9,73
2944,2015/1/22,4.9,13.5,0,0,4.2,92
2945,2015/1/23,7.5,6.5,7,0,4.8,64
2946,2015/1/24,5.8,0,0.8,0,3.1,46
2947,2015/1/25,7.2,0,7.6,0,2.4,62
2948,2015/1/26,10,0,5.5,0,3.1,72
2949,2015/1/27,10,15.5,7.8,0,4.1,75
2950,2015/1/28,5.4,0,3,0,5.8,41
2951,2015/1/29,4.4,0,6.4,0,3.4,44
2952,2015/1/30,2.5,19,0,0,4.8,91
2953,2015/1/31,5.8,0,9.6,0,5.4,55
2954,2015/2/1,4.9,0,10.2,0,5.8,30
2955,2015/2/2,5.3,0,10,0,5.4,35
2956,2015/2/3,5.4,0,9.5,0,3.8,44
2957,2015/2/4,5.8,0,7.2,0,2.8,53
2958,2015/2/5,2.9,6,0,0,4,89
2959,2015/2/6,5.7,0,9.9,0,2.9,64
2960,2015/2/7,5.8,0.5,1.3,0,2.4,62
2961,2015/2/8,4.9,8,0.7,0,2.6,88
2962,2015/2/9,2.6,0,3.1,0,4,56
2963,2015/2/10,4.3,0,9.7,0,3,50
2964,2015/2/11,6.4,0,10.2,0,2.8,53
2965,2015/2/12,8.3,0,9.3,0,3.1,51
2966,2015/2/13,5.3,0,4.3,0,3.8,52
2967,2015/2/14,5.2,0,10.5,0,2.9,33
2968,2015/2/15,6.2,0,10.2,0,4.5,42
2969,2015/2/16,6.9,0,10.5,0,2.8,40
2970,2015/2/17,4.7,1,0,0,3.9,78
2971,2015/2/18,3.6,5,0,0,4.8,92
2972,2015/2/19,6.7,0,9,0,3,71
2973,2015/2/20,6.7,0,7.2,0,3.1,69
2974,2015/2/21,6.6,0,9.8,0,2.5,65
2975,2015/2/22,7.9,6.5,0,0,2.4,84
2976,2015/2/23,14.3,11.5,6.5,0,4.8,80
2977,2015/2/24,10.8,0,1.8,0,2.4,70
2978,2015/2/25,9.5,0,2.9,0,3.3,61
2979,2015/2/26,7.1,14.5,0,0,3.9,84
2980,2015/2/27,8.6,0,4.4,0,4.1,57
2981,2015/2/28,7.9,0,9.1,0,4.2,38
2982,2015/3/1,7.1,37.5,0.1,0,3.8,83
2983,2015/3/2,9.7,0,9,0,4.3,41
2984,2015/3/3,6.3,0.5,0.1,0,3.4,62
2985,2015/3/4,10,18,6.2,0,4.5,70
2986,2015/3/5,9.6,0,8.1,0,4.1,37
2987,2015/3/6,7.8,1.5,3.1,0,2.9,57
2988,2015/3/7,6.1,4,0,0,5,83
2989,2015/3/8,8.5,0.5,0,0,6.1,82
2990,2015/3/9,9.3,18,0,0,5,88
2991,2015/3/10,8.3,1.5,3.4,0,3.2,63
2992,2015/3/11,5.9,0,11.4,0,6.6,45
2993,2015/3/12,8.5,0,11.3,0,6,39
2994,2015/3/13,9.7,0,10.9,0,4.6,36
2995,2015/3/14,9.4,0,3.5,0,3.2,49
2996,2015/3/15,9.4,0,4.5,0,2.3,65
2997,2015/3/16,10.6,18.5,0.7,0,2.2,79
2998,2015/3/17,14.1,1,10.8,0,3.1,80
2999,2015/3/18,15,0,4.9,0,2.6,78
3000,2015/3/19,13.7,9.5,0.5,0,3.8,89
3001,2015/3/20,11.8,0,1.3,0,2.9,81
3002,2015/3/21,10.3,1,1.5,0,2.7,67
3003,2015/3/22,13,0,9.4,0,3.4,63
3004,2015/3/23,11.3,0,7.3,0,3.7,43
3005,2015/3/24,8.3,0,7.6,0,3.6,35
3006,2015/3/25,8.7,0,9.5,0,4.3,34
